Vbias,lp,wn,wp,r_out,gm_m0,gm_m1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,4.00E-05,1.50E-05,0.00018,1.186E+13,0.00001443,2.80E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,4.00E-05,5.00E-06,0.002,1.067E+13,0.000004806,3.27E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,4.00E-05,7.50E-06,0.002,1.067E+13,0.00000721,3.27E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,4.00E-05,1.00E-05,0.002,1.067E+13,0.000009614,3.27E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,1.50E-05,1.25E-05,0.002,1.067E+13,0.00001202,3.27E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,1.50E-05,1.50E-05,0.002,1.067E+13,0.00001442,3.27E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,1.50E-05,5.00E-06,0.00012,2.32E+13,0.000004807,3.74E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,1.50E-05,7.50E-06,0.00012,2.32E+13,0.000007211,3.74E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,1.50E-05,1.00E-05,0.00012,2.32E+13,0.000009615,3.74E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,2.13E-05,1.25E-05,0.00012,2.32E+13,0.00001202,3.74E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,2.13E-05,1.50E-05,0.00012,2.32E+13,0.00001442,3.74E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,2.13E-05,5.00E-06,0.00014,1.989E+13,0.000004808,4.20E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,2.13E-05,7.50E-06,0.00014,1.989E+13,0.000007212,4.20E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,2.13E-05,1.00E-05,0.00014,1.989E+13,0.000009616,4.20E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,2.75E-05,1.25E-05,0.00014,1.989E+13,0.00001202,4.20E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,2.75E-05,1.50E-05,0.00014,1.989E+13,0.00001442,4.20E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,2.75E-05,5.00E-06,0.00016,1.74E+13,0.000004809,4.67E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,2.75E-05,7.50E-06,0.00016,1.74E+13,0.000007213,4.67E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,2.75E-05,1.00E-05,0.00016,1.74E+13,0.000009617,4.67E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,3.38E-05,1.25E-05,0.00016,1.74E+13,0.00001202,4.67E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,3.38E-05,1.50E-05,0.00016,1.74E+13,0.00001442,4.67E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,3.38E-05,5.00E-06,0.00018,1.547E+13,0.00000481,2.28E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,3.38E-05,7.50E-06,0.00018,1.547E+13,0.000007214,2.28E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,3.38E-05,1.00E-05,0.00018,1.547E+13,0.000009618,2.28E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,4.00E-05,1.25E-05,0.00018,1.547E+13,0.00001202,2.28E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,4.00E-05,1.50E-05,0.00018,1.547E+13,0.00001443,2.28E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,4.00E-05,5.00E-06,0.002,1.392E+13,0.000004806,2.66E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,4.00E-05,7.50E-06,0.002,1.392E+13,0.00000721,2.66E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,4.00E-05,1.00E-05,0.002,1.392E+13,0.000009614,2.66E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,1.50E-05,1.25E-05,0.002,1.392E+13,0.00001202,2.66E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,1.50E-05,1.50E-05,0.002,1.392E+13,0.00001442,2.66E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,1.50E-05,5.00E-06,0.00012,2.862E+13,0.000004807,3.04E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,1.50E-05,7.50E-06,0.00012,2.862E+13,0.000007211,3.04E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,1.50E-05,1.00E-05,0.00012,2.862E+13,0.000009615,3.04E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,2.13E-05,1.25E-05,0.00012,2.862E+13,0.00001202,3.04E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,2.13E-05,1.50E-05,0.00012,2.862E+13,0.00001442,3.04E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,2.13E-05,5.00E-06,0.00014,2.453E+13,0.000004809,3.42E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,2.13E-05,7.50E-06,0.00014,2.453E+13,0.000007213,3.42E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,2.13E-05,1.00E-05,0.00014,2.453E+13,0.000009617,3.42E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,2.75E-05,1.25E-05,0.00014,2.453E+13,0.00001202,3.42E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,2.75E-05,1.50E-05,0.00014,2.453E+13,0.00001442,3.42E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,2.75E-05,5.00E-06,0.00016,2.146E+13,0.00000481,3.80E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,2.75E-05,7.50E-06,0.00016,2.146E+13,0.000007214,3.80E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,2.75E-05,1.00E-05,0.00016,2.146E+13,0.000009618,3.80E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,3.38E-05,1.25E-05,0.00016,2.146E+13,0.00001202,3.80E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,3.38E-05,1.50E-05,0.00016,2.146E+13,0.00001443,3.80E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,3.38E-05,5.00E-06,0.00018,1.908E+13,0.000004806,1.93E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,3.38E-05,7.50E-06,0.00018,1.908E+13,0.00000721,1.93E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,3.38E-05,1.00E-05,0.00018,1.908E+13,0.000009614,1.93E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,4.00E-05,1.25E-05,0.00018,1.908E+13,0.00001202,1.93E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,4.00E-05,1.50E-05,0.00018,1.908E+13,0.00001442,1.93E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,4.00E-05,5.00E-06,0.002,1.717E+13,0.000004807,2.25E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,4.00E-05,7.50E-06,0.002,1.717E+13,0.000007211,2.25E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,4.00E-05,1.00E-05,0.002,1.717E+13,0.000009615,2.25E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,1.50E-05,1.25E-05,0.002,1.717E+13,0.00001202,2.25E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,1.50E-05,1.50E-05,0.002,1.717E+13,0.00001442,2.25E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,1.50E-05,5.00E-06,0.00012,3.404E+13,0.000004808,2.57E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,1.50E-05,7.50E-06,0.00012,3.404E+13,0.000007212,2.57E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,1.50E-05,1.00E-05,0.00012,3.404E+13,0.000009616,2.57E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,2.13E-05,1.25E-05,0.00012,3.404E+13,0.00001202,2.57E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,2.13E-05,1.50E-05,0.00012,3.404E+13,0.00001442,2.57E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,2.13E-05,5.00E-06,0.00014,2.918E+13,0.000004809,2.89E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,2.13E-05,7.50E-06,0.00014,2.918E+13,0.000007213,2.89E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,2.13E-05,1.00E-05,0.00014,2.918E+13,0.000009617,2.89E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,2.75E-05,1.25E-05,0.00014,2.918E+13,0.00001202,2.89E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,2.75E-05,1.50E-05,0.00014,2.918E+13,0.00001442,2.89E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,2.75E-05,5.00E-06,0.00016,2.553E+13,0.00000481,3.21E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,2.75E-05,7.50E-06,0.00016,2.553E+13,0.000007214,3.21E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,2.75E-05,1.00E-05,0.00016,2.553E+13,0.000009618,3.21E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,3.38E-05,1.25E-05,0.00016,2.553E+13,0.00001202,3.21E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,3.38E-05,1.50E-05,0.00016,2.553E+13,0.00001443,3.21E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,3.38E-05,5.00E-06,0.00018,2.269E+13,0.00000973,1.97E-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,3.38E-05,7.50E-06,0.00018,2.269E+13,0.0000146,1.97E-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,3.38E-05,1.00E-05,0.00018,2.269E+13,0.00001947,1.97E-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,4.00E-05,1.25E-05,0.00018,2.269E+13,0.00002433,1.97E-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,4.00E-05,1.50E-05,0.00018,2.269E+13,0.0000292,1.97E-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,4.00E-05,5.00E-06,0.002,2.042E+13,0.000009733,2.30E-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,4.00E-05,7.50E-06,0.002,2.042E+13,0.0000146,2.30E-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,4.00E-05,1.00E-05,0.002,2.042E+13,0.00001947,2.30E-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,1.50E-05,1.25E-05,0.002,2.042E+13,0.00002434,2.30E-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,1.50E-05,1.50E-05,0.002,2.042E+13,0.0000292,2.30E-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,1.50E-05,5.00E-06,0.00012,3.232E+15,0.000009734,2.63E-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,1.50E-05,7.50E-06,0.00012,3.232E+15,0.0000146,2.63E-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,1.50E-05,1.00E-05,0.00012,3.232E+15,0.00001947,2.63E-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,2.13E-05,1.25E-05,0.00012,3.232E+15,0.00002434,2.63E-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,2.13E-05,1.50E-05,0.00012,3.232E+15,0.00002921,2.63E-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,2.13E-05,5.00E-06,0.00014,2.771E+15,0.000009736,2.96E-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,2.13E-05,7.50E-06,0.00014,2.771E+15,0.00001461,2.96E-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,2.13E-05,1.00E-05,0.00014,2.771E+15,0.00001947,2.96E-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,2.75E-05,1.25E-05,0.00014,2.771E+15,0.00002434,2.96E-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.111111,2.75E-05,1.50E-05,0.00014,2.771E+15,0.00002921,2.96E-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.333333,2.75E-05,5.00E-06,0.00016,2.424E+15,0.000009738,3.29E-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.333333,2.75E-05,7.50E-06,0.00016,2.424E+15,0.00001461,3.29E-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.333333,2.75E-05,1.00E-05,0.00016,2.424E+15,0.00001948,3.29E-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.333333,3.38E-05,1.25E-05,0.00016,2.424E+15,0.00002434,3.29E-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.333333,3.38E-05,1.50E-05,0.00016,2.424E+15,0.00002921,3.29E-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.333333,3.38E-05,5.00E-06,0.00018,2.155E+15,0.00000973,1.39E-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.333333,3.38E-05,7.50E-06,0.00018,2.155E+15,0.0000146,1.39E-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.333333,3.38E-05,1.00E-05,0.00018,2.155E+15,0.00001947,1.39E-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.333333,4.00E-05,1.25E-05,0.00018,2.155E+15,0.00002433,1.39E-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.333333,4.00E-05,1.50E-05,0.00018,2.155E+15,0.0000292,1.39E-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.333333,4.00E-05,5.00E-06,0.002,1.939E+15,0.000009733,1.62E-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.333333,4.00E-05,7.50E-06,0.002,1.939E+15,0.0000146,1.62E-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.333333,4.00E-05,1.00E-05,0.002,1.939E+15,0.00001947,1.62E-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.333333,1.50E-05,1.25E-05,0.002,1.939E+15,0.00002434,1.62E-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.333333,1.50E-05,1.50E-05,0.002,1.939E+15,0.0000292,1.62E-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.333333,1.50E-05,5.00E-06,0.00012,4.644E+15,0.000009734,1.86E-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.333333,1.50E-05,7.50E-06,0.00012,4.644E+15,0.0000146,1.86E-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.333333,1.50E-05,1.00E-05,0.00012,4.644E+15,0.00001947,1.86E-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.333333,2.13E-05,1.25E-05,0.00012,4.644E+15,0.00002434,1.86E-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
